ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	5900	5971	5895	5895	6029	5907	5964
2	5900	5972	5895	5895	6029	5907	5964
3	5900	5971	5895	5895	6029	5907	5964
4	5901	5971	5895	5895	6030	5907	5965
5	5900	5972	5895	5895	6031	5907	5964
6	5900	5972	5895	5895	6029	5907	5964
7	5901	5972	5895	5895	6029	5907	5964
8	5901	5973	5895	5895	6029	5907	5964
9	5901	5971	5895	5895	6030	5907	5965
10	5900	5972	5895	5895	6029	5907	5964
11	5902	5971	5895	5895	6030	5907	5965
12	5900	5972	5895	5895	6029	5907	5964
13	5900	5972	5895	5895	6029	5907	5964
14	5900	5972	5895	5895	6029	5907	5964
15	5900	5972	5895	5895	6029	5907	5964
16	5900	5972	5895	5895	6029	5907	5964
17	5900	5971	5895	5895	6029	5907	5964
18	5903	5971	5895	5895	6029	5907	5964
19	5900	5972	5895	5895	6031	5907	5964
20	5900	5972	5895	5895	6029	5907	5964
