ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	13459	13616	13382	13414	13499	13414	13520
2	13459	13616	13382	13414	13500	13414	13520
3	13459	13616	13382	13414	13500	13414	13520
4	13460	13617	13383	13414	13500	13415	13521
5	13459	13616	13382	13414	13499	13414	13520
6	13459	13617	13383	13414	13500	13415	13520
7	13460	13616	13384	13414	13500	13414	13521
8	13459	13617	13383	13414	13500	13415	13520
9	13459	13617	13383	13414	13500	13414	13522
10	13459	13617	13383	13414	13500	13414	13520
11	13459	13617	13383	13414	13500	13415	13520
12	13459	13616	13382	13414	13499	13414	13523
13	13459	13616	13382	13414	13499	13414	13524
14	13460	13616	13384	13414	13500	13414	13521
15	13460	13617	13383	13414	13500	13415	13521
16	13459	13617	13383	13414	13500	13414	13522
17	13459	13617	13383	13414	13500	13415	13520
18	13459	13617	13383	13414	13500	13415	13520
19	13459	13616	13382	13414	13500	13414	13520
20	13459	13617	13383	13414	13500	13414	13522
