ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	12192	12316	12115	12153	12252	12163	12214
2	12192	12316	12115	12153	12252	12163	12215
3	12192	12316	12115	12153	12252	12163	12214
4	12192	12316	12115	12153	12252	12163	12215
5	12192	12316	12115	12153	12252	12163	12215
6	12193	12316	12116	12154	12253	12164	12216
7	12193	12316	12116	12154	12252	12164	12217
8	12193	12316	12116	12155	12253	12164	12217
9	12192	12316	12115	12153	12252	12163	12215
10	12192	12316	12115	12153	12252	12163	12215
11	12192	12316	12117	12156	12252	12164	12214
12	12192	12316	12115	12153	12252	12163	12214
13	12192	12316	12115	12153	12252	12164	12214
14	12192	12316	12117	12156	12252	12164	12214
15	12192	12316	12115	12153	12252	12163	12215
16	12192	12316	12115	12153	12252	12163	12215
17	12192	12316	12115	12153	12252	12163	12215
18	12193	12316	12116	12157	12253	12164	12217
19	12192	12316	12115	12153	12252	12164	12214
20	12192	12316	12117	12156	12252	12164	12214
