ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	23305	23496	23112	23097	23320	23316	23243
2	23305	23496	23113	23098	23321	23316	23244
3	23305	23497	23114	23098	23321	23316	23244
4	23305	23496	23112	23097	23320	23316	23243
5	23306	23496	23112	23097	23320	23316	23243
6	23305	23498	23112	23097	23320	23316	23243
7	23305	23496	23113	23098	23321	23316	23244
8	23305	23496	23115	23097	23320	23316	23243
9	23305	23496	23113	23098	23321	23316	23245
10	23307	23496	23116	23098	23321	23316	23244
11	23305	23498	23112	23097	23320	23316	23243
12	23305	23497	23113	23098	23321	23316	23244
13	23305	23496	23112	23098	23320	23316	23243
14	23305	23496	23116	23098	23321	23316	23244
15	23306	23496	23112	23097	23320	23316	23243
16	23307	23496	23116	23098	23321	23316	23244
17	23305	23496	23112	23097	23320	23316	23243
18	23305	23496	23113	23098	23321	23316	23244
19	23305	23496	23113	23098	23321	23316	23244
20	23305	23496	23113	23098	23321	23316	23244
