ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	8559	8671	8514	8508	8616	8556	8629
2	8560	8671	8514	8509	8617	8556	8630
3	8560	8671	8514	8509	8617	8556	8630
4	8561	8671	8514	8508	8616	8556	8631
5	8561	8671	8515	8510	8617	8556	8630
6	8561	8671	8514	8508	8616	8556	8631
7	8561	8671	8515	8510	8617	8556	8630
8	8561	8671	8516	8511	8618	8556	8632
9	8561	8671	8516	8511	8618	8556	8632
10	8561	8671	8515	8510	8617	8556	8630
11	8561	8671	8516	8511	8618	8556	8632
12	8561	8671	8514	8508	8616	8556	8631
13	8561	8671	8514	8512	8617	8557	8633
14	8561	8671	8514	8508	8616	8556	8631
15	8561	8671	8516	8511	8618	8556	8632
16	8559	8671	8514	8508	8616	8556	8634
17	8561	8671	8515	8510	8617	8556	8630
18	8560	8671	8514	8509	8617	8556	8630
19	8561	8671	8514	8511	8619	8556	8631
20	8561	8671	8516	8511	8618	8556	8632
