ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	21513	21736	21398	21368	21596	21516	21513
2	21514	21736	21399	21368	21596	21517	21513
3	21513	21736	21398	21368	21596	21518	21513
4	21513	21736	21398	21368	21596	21518	21513
5	21513	21736	21398	21368	21596	21516	21513
6	21513	21736	21398	21368	21596	21519	21514
7	21514	21736	21399	21368	21596	21517	21513
8	21515	21736	21398	21368	21596	21518	21513
9	21513	21736	21398	21368	21596	21518	21513
10	21513	21736	21398	21368	21596	21518	21513
11	21513	21736	21398	21368	21596	21518	21513
12	21515	21736	21398	21368	21596	21518	21513
13	21513	21736	21398	21368	21596	21518	21513
14	21513	21736	21399	21368	21596	21517	21513
15	21513	21736	21398	21368	21596	21519	21514
16	21513	21736	21398	21368	21596	21518	21513
17	21513	21736	21398	21368	21596	21518	21513
18	21513	21736	21398	21368	21596	21518	21513
19	21513	21736	21398	21368	21596	21519	21515
20	21513	21736	21398	21368	21596	21518	21513
