ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	25560	25808	25484	25374	25602	25599	25496
2	25560	25808	25484	25375	25603	25599	25496
3	25560	25808	25484	25374	25603	25599	25496
4	25560	25808	25484	25374	25602	25599	25496
5	25560	25808	25484	25375	25603	25599	25496
6	25560	25808	25484	25374	25602	25599	25496
7	25561	25808	25485	25374	25603	25599	25496
8	25560	25808	25484	25376	25603	25599	25496
9	25560	25808	25484	25376	25603	25599	25497
10	25560	25808	25484	25374	25603	25599	25496
11	25560	25808	25484	25376	25603	25599	25496
12	25560	25808	25484	25374	25603	25599	25496
13	25560	25809	25485	25374	25603	25599	25496
14	25560	25808	25484	25374	25603	25599	25496
15	25560	25808	25484	25374	25603	25599	25496
16	25560	25808	25484	25374	25603	25599	25496
17	25560	25808	25485	25374	25603	25599	25496
18	25560	25808	25484	25374	25603	25599	25496
19	25560	25808	25484	25374	25603	25599	25496
20	25560	25808	25485	25374	25603	25599	25498
