ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	12630	12754	12533	12587	12660	12590	12652
2	12631	12754	12533	12587	12661	12591	12653
3	12631	12754	12533	12587	12660	12591	12652
4	12631	12754	12533	12587	12661	12591	12653
5	12631	12754	12534	12587	12660	12591	12652
6	12631	12754	12535	12587	12661	12591	12653
7	12631	12754	12533	12587	12661	12591	12653
8	12631	12754	12533	12587	12662	12591	12652
9	12631	12754	12535	12587	12661	12591	12653
10	12631	12754	12535	12587	12661	12591	12653
11	12631	12754	12534	12587	12660	12591	12652
12	12631	12754	12533	12587	12661	12591	12653
13	12631	12754	12533	12587	12660	12591	12652
14	12631	12754	12535	12587	12661	12591	12653
15	12632	12754	12533	12587	12661	12591	12653
16	12631	12754	12535	12587	12661	12591	12653
17	12630	12754	12533	12587	12660	12590	12652
18	12630	12754	12533	12587	12661	12591	12652
19	12631	12754	12535	12587	12661	12591	12653
20	12630	12754	12533	12587	12660	12590	12652
