ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	24425	24687	24348	24246	24471	24455	24382
2	24425	24688	24348	24246	24472	24455	24383
3	24425	24688	24348	24247	24472	24455	24382
4	24425	24688	24348	24247	24472	24455	24382
5	24425	24688	24348	24248	24472	24456	24384
6	24425	24688	24348	24247	24472	24455	24382
7	24425	24688	24348	24246	24472	24455	24383
8	24425	24688	24348	24247	24472	24455	24382
9	24425	24688	24348	24247	24472	24455	24382
10	24425	24688	24348	24246	24472	24457	24385
11	24425	24688	24348	24246	24472	24455	24385
12	24425	24688	24348	24247	24472	24455	24382
13	24425	24688	24348	24246	24472	24455	24386
14	24425	24688	24348	24246	24472	24455	24385
15	24425	24688	24348	24247	24472	24455	24382
16	24425	24688	24348	24247	24472	24455	24382
17	24425	24688	24348	24247	24472	24455	24382
18	24425	24688	24348	24247	24472	24455	24382
19	24425	24688	24348	24247	24472	24455	24382
20	24425	24688	24348	24247	24472	24455	24382
