ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	13575	13734	13508	13526	13614	13528	13639
2	13576	13734	13509	13527	13615	13529	13640
3	13576	13734	13510	13527	13615	13528	13640
4	13576	13734	13510	13527	13615	13528	13640
5	13577	13734	13508	13528	13614	13528	13639
6	13576	13734	13510	13527	13615	13528	13640
7	13576	13734	13509	13527	13615	13529	13640
8	13578	13735	13511	13528	13616	13528	13641
9	13575	13734	13508	13526	13614	13528	13639
10	13578	13735	13511	13528	13616	13528	13641
11	13576	13734	13510	13527	13615	13528	13640
12	13576	13734	13510	13527	13615	13528	13640
13	13576	13734	13510	13527	13615	13528	13640
14	13576	13734	13510	13527	13615	13529	13640
15	13576	13734	13510	13527	13615	13528	13640
16	13577	13734	13508	13528	13614	13528	13639
17	13576	13734	13510	13527	13615	13529	13640
18	13579	13734	13508	13526	13614	13528	13642
19	13576	13734	13510	13527	13615	13528	13640
20	13575	13734	13508	13526	13614	13528	13639
