ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	7024	7128	7046	7026	7133	7031	7109
2	7024	7128	7046	7026	7133	7031	7109
3	7025	7129	7047	7027	7134	7032	7110
4	7024	7128	7046	7026	7133	7031	7109
5	7024	7128	7046	7026	7133	7031	7109
6	7026	7130	7048	7026	7134	7032	7110
7	7027	7129	7049	7028	7134	7032	7110
8	7024	7128	7046	7026	7133	7031	7109
9	7024	7128	7046	7026	7133	7031	7109
10	7027	7129	7049	7028	7134	7032	7110
11	7025	7129	7047	7027	7134	7032	7110
12	7024	7128	7046	7026	7133	7031	7109
13	7025	7129	7047	7027	7134	7032	7110
14	7024	7128	7046	7026	7133	7031	7109
15	7024	7128	7046	7026	7133	7031	7109
16	7024	7128	7046	7026	7135	7031	7109
17	7028	7131	7049	7027	7133	7033	7110
18	7024	7128	7046	7026	7133	7031	7109
19	7026	7130	7048	7026	7134	7032	7110
20	7024	7131	7049	7027	7133	7033	7110
