ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	14886	15042	14792	14795	14929	14850	14893
2	14886	15043	14792	14796	14930	14851	14894
3	14886	15044	14792	14797	14929	14850	14893
4	14886	15042	14792	14797	14929	14850	14893
5	14886	15042	14792	14797	14931	14850	14893
6	14886	15043	14792	14796	14930	14851	14895
7	14886	15042	14792	14797	14929	14852	14893
8	14886	15045	14792	14797	14929	14852	14893
9	14886	15042	14792	14797	14929	14850	14893
10	14886	15042	14792	14797	14929	14853	14893
11	14886	15042	14792	14798	14930	14851	14896
12	14886	15042	14793	14797	14929	14852	14893
13	14886	15042	14792	14797	14929	14850	14893
14	14886	15042	14792	14797	14929	14850	14893
15	14886	15043	14792	14796	14930	14851	14895
16	14886	15042	14792	14797	14929	14850	14893
17	14886	15043	14792	14796	14930	14851	14895
18	14886	15043	14794	14796	14930	14851	14895
19	14886	15042	14792	14797	14929	14852	14893
20	14886	15042	14792	14797	14929	14850	14893
