ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	12348	12476	12256	12317	12403	12339	12385
2	12348	12476	12257	12318	12404	12340	12385
3	12349	12476	12258	12318	12404	12340	12385
4	12349	12476	12257	12319	12404	12340	12386
5	12348	12476	12257	12320	12404	12340	12387
6	12350	12476	12257	12321	12404	12340	12386
7	12348	12476	12257	12318	12404	12340	12385
8	12351	12476	12257	12318	12404	12340	12386
9	12348	12476	12257	12320	12404	12340	12385
10	12348	12476	12259	12320	12404	12340	12385
11	12348	12477	12257	12322	12404	12340	12386
12	12348	12476	12257	12317	12403	12341	12385
13	12348	12476	12258	12318	12404	12340	12385
14	12348	12476	12257	12317	12403	12341	12385
15	12350	12476	12257	12321	12404	12340	12386
16	12349	12478	12257	12319	12405	12340	12386
17	12348	12476	12257	12320	12404	12340	12385
18	12348	12476	12257	12318	12404	12340	12385
19	12348	12476	12257	12318	12404	12340	12385
20	12348	12476	12257	12320	12404	12340	12385
