ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	18776	18949	18578	18601	18778	18712	18691
2	18776	18950	18579	18602	18778	18713	18691
3	18776	18950	18580	18602	18778	18712	18691
4	18776	18949	18578	18601	18778	18712	18692
5	18776	18950	18581	18602	18778	18712	18691
6	18776	18949	18578	18601	18778	18712	18692
7	18776	18951	18582	18601	18779	18712	18692
8	18776	18950	18579	18602	18778	18712	18691
9	18776	18951	18582	18601	18779	18712	18692
10	18776	18949	18578	18601	18778	18712	18692
11	18776	18949	18578	18601	18778	18712	18692
12	18776	18950	18579	18602	18778	18712	18691
13	18776	18951	18582	18601	18779	18712	18692
14	18776	18949	18578	18601	18778	18712	18692
15	18776	18951	18582	18601	18779	18712	18692
16	18776	18950	18579	18602	18778	18712	18691
17	18776	18949	18578	18601	18778	18712	18692
18	18776	18950	18579	18602	18778	18713	18691
19	18776	18951	18582	18601	18779	18712	18692
20	18776	18951	18582	18601	18779	18712	18692
