ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	25499	25754	25428	25311	25538	25547	25428
2	25499	25755	25428	25311	25538	25547	25428
3	25500	25756	25428	25311	25538	25548	25429
4	25499	25755	25428	25311	25538	25547	25428
5	25499	25755	25428	25312	25538	25547	25429
6	25499	25755	25428	25312	25538	25547	25429
7	25500	25756	25428	25311	25538	25548	25429
8	25499	25755	25428	25311	25538	25547	25428
9	25501	25755	25428	25311	25539	25547	25428
10	25499	25754	25428	25311	25538	25547	25428
11	25499	25755	25428	25311	25538	25547	25428
12	25499	25755	25428	25311	25538	25547	25428
13	25499	25755	25428	25312	25538	25547	25429
14	25499	25755	25428	25311	25538	25547	25428
15	25499	25755	25428	25311	25538	25547	25428
16	25500	25756	25428	25311	25538	25548	25429
17	25499	25755	25428	25312	25538	25549	25429
18	25499	25755	25428	25312	25538	25547	25429
19	25499	25755	25428	25312	25538	25547	25429
20	25499	25755	25428	25311	25538	25547	25428
