ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	2747	2788	2638	2746	2806	2739	2785
2	2747	2788	2638	2746	2806	2739	2785
3	2747	2788	2638	2746	2806	2740	2785
4	2747	2788	2638	2746	2806	2740	2785
5	2747	2788	2638	2746	2806	2741	2785
6	2748	2788	2638	2747	2806	2739	2785
7	2747	2789	2638	2746	2806	2742	2785
8	2747	2788	2638	2746	2806	2741	2785
9	2747	2788	2638	2746	2806	2740	2785
10	2747	2788	2638	2746	2806	2741	2785
11	2747	2788	2638	2746	2806	2741	2786
12	2747	2788	2638	2746	2806	2739	2785
13	2747	2789	2638	2746	2806	2742	2785
14	2748	2788	2638	2747	2806	2739	2785
15	2747	2788	2638	2746	2806	2739	2785
16	2747	2789	2638	2746	2806	2742	2785
17	2748	2788	2638	2748	2806	2739	2785
18	2747	2788	2638	2746	2806	2741	2785
19	2747	2788	2638	2746	2806	2741	2785
20	2748	2788	2638	2747	2806	2739	2785
