ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	14298	14446	14235	14235	14348	14276	14332
2	14299	14447	14235	14235	14348	14276	14333
3	14300	14447	14235	14235	14349	14276	14333
4	14299	14447	14235	14235	14349	14276	14332
5	14299	14447	14235	14235	14349	14276	14332
6	14299	14447	14235	14235	14349	14276	14332
7	14299	14447	14235	14235	14349	14276	14332
8	14299	14447	14235	14236	14349	14276	14332
9	14298	14446	14235	14235	14349	14276	14332
10	14299	14447	14235	14235	14348	14276	14332
11	14298	14446	14235	14235	14349	14276	14332
12	14299	14447	14235	14235	14349	14276	14332
13	14301	14447	14235	14237	14350	14276	14332
14	14298	14446	14235	14235	14348	14276	14332
15	14299	14447	14235	14235	14349	14276	14332
16	14298	14446	14235	14235	14349	14277	14332
17	14298	14446	14235	14235	14349	14277	14332
18	14299	14447	14235	14235	14349	14276	14332
19	14299	14447	14235	14235	14348	14276	14332
20	14299	14447	14235	14235	14349	14276	14332
