ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	17293	17448	17098	17139	17253	17245	17228
2	17293	17449	17099	17139	17253	17246	17229
3	17293	17448	17098	17139	17253	17245	17228
4	17293	17448	17098	17140	17253	17245	17228
5	17293	17450	17100	17139	17253	17247	17230
6	17293	17448	17098	17139	17253	17245	17228
7	17293	17450	17100	17139	17253	17247	17230
8	17293	17448	17098	17139	17253	17245	17228
9	17293	17450	17100	17139	17253	17247	17230
10	17293	17450	17100	17139	17253	17247	17230
11	17293	17448	17098	17140	17253	17245	17228
12	17293	17448	17098	17139	17253	17245	17228
13	17293	17450	17100	17139	17253	17247	17230
14	17293	17448	17098	17139	17253	17245	17228
15	17293	17448	17098	17139	17253	17245	17228
16	17293	17451	17099	17139	17254	17245	17229
17	17293	17450	17100	17139	17255	17247	17230
18	17293	17450	17099	17139	17253	17245	17229
19	17293	17450	17099	17139	17253	17245	17229
20	17293	17450	17099	17139	17253	17245	17229
