ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	19362	19571	19181	19210	19390	19301	19296
2	19362	19571	19181	19210	19390	19301	19296
3	19363	19572	19181	19211	19391	19301	19297
4	19363	19572	19181	19211	19391	19301	19298
5	19363	19571	19181	19210	19391	19302	19298
6	19363	19572	19181	19211	19391	19301	19298
7	19363	19572	19181	19211	19391	19301	19298
8	19363	19572	19181	19211	19391	19301	19298
9	19363	19572	19181	19212	19391	19302	19298
10	19363	19572	19181	19210	19391	19302	19298
11	19363	19572	19181	19213	19391	19301	19298
12	19364	19572	19181	19211	19391	19301	19297
13	19362	19571	19181	19210	19390	19301	19296
14	19363	19572	19181	19211	19391	19301	19298
15	19362	19571	19181	19210	19390	19301	19296
16	19362	19571	19181	19210	19390	19301	19296
17	19363	19572	19181	19213	19391	19301	19298
18	19363	19572	19181	19211	19391	19303	19297
19	19363	19572	19182	19211	19391	19301	19298
20	19362	19571	19181	19210	19390	19301	19296
