ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	17423	17558	17205	17259	17381	17365	17348
2	17423	17559	17206	17259	17382	17365	17348
3	17423	17558	17206	17259	17382	17365	17348
4	17424	17559	17206	17259	17382	17365	17348
5	17423	17560	17206	17259	17382	17365	17348
6	17424	17559	17206	17259	17382	17365	17348
7	17423	17559	17206	17259	17382	17365	17348
8	17423	17558	17205	17259	17381	17365	17348
9	17423	17558	17205	17259	17381	17365	17348
10	17423	17559	17206	17259	17382	17365	17348
11	17423	17559	17206	17259	17382	17365	17348
12	17423	17559	17206	17259	17382	17365	17348
13	17424	17559	17206	17259	17382	17365	17348
14	17424	17559	17206	17259	17382	17365	17348
15	17423	17559	17206	17259	17382	17365	17348
16	17423	17558	17206	17259	17382	17365	17349
17	17423	17558	17206	17259	17382	17365	17348
18	17423	17558	17205	17259	17381	17365	17348
19	17423	17559	17206	17259	17382	17365	17348
20	17423	17559	17206	17259	17382	17365	17348
