ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	493	496	457	502	496	447	496
2	493	496	457	502	496	447	496
3	493	496	457	503	496	448	496
4	493	496	457	503	497	449	496
5	494	497	458	503	497	449	496
6	493	496	457	504	497	449	496
7	493	496	457	502	496	447	496
8	493	496	457	503	497	449	496
9	493	496	457	502	496	447	496
10	493	496	457	503	497	449	496
11	493	496	457	503	497	449	496
12	493	496	457	502	496	447	496
13	493	496	457	503	496	448	496
14	493	496	457	503	496	448	496
15	493	496	457	502	496	447	496
16	493	496	457	503	496	448	496
17	493	496	457	502	496	450	496
18	494	498	457	503	498	449	496
19	493	496	457	503	497	449	496
20	493	496	457	502	496	447	496
