ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	11171	11272	11066	11147	11195	11144	11204
2	11172	11272	11066	11147	11196	11145	11205
3	11171	11272	11066	11147	11196	11144	11204
4	11171	11272	11066	11147	11196	11144	11204
5	11172	11272	11066	11147	11196	11145	11205
6	11171	11272	11066	11147	11196	11144	11204
7	11171	11272	11066	11148	11196	11144	11206
8	11172	11272	11066	11147	11196	11145	11205
9	11172	11272	11066	11147	11196	11145	11205
10	11171	11272	11066	11148	11196	11144	11206
11	11172	11273	11067	11147	11197	11144	11204
12	11172	11272	11066	11147	11196	11145	11205
13	11172	11272	11066	11147	11196	11145	11205
14	11171	11272	11066	11147	11196	11144	11204
15	11171	11272	11066	11147	11196	11144	11204
16	11171	11272	11066	11147	11196	11144	11204
17	11171	11272	11066	11147	11196	11144	11204
18	11171	11272	11066	11147	11198	11144	11204
19	11171	11272	11066	11147	11195	11144	11204
20	11172	11272	11066	11147	11196	11145	11205
