ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	17896	18054	17695	17726	17889	17821	17808
2	17897	18055	17696	17727	17889	17822	17809
3	17896	18054	17695	17726	17889	17821	17808
4	17896	18054	17697	17726	17889	17821	17808
5	17897	18055	17696	17727	17889	17822	17809
6	17896	18056	17697	17726	17889	17821	17808
7	17897	18055	17698	17726	17889	17823	17810
8	17898	18057	17699	17726	17890	17824	17810
9	17897	18055	17696	17727	17889	17822	17809
10	17897	18055	17696	17727	17889	17822	17809
11	17897	18055	17696	17727	17889	17822	17809
12	17897	18055	17698	17726	17891	17823	17810
13	17897	18055	17698	17726	17889	17825	17810
14	17896	18054	17697	17726	17889	17821	17808
15	17897	18055	17698	17726	17889	17823	17810
16	17897	18055	17696	17727	17889	17822	17809
17	17899	18057	17700	17726	17889	17826	17810
18	17897	18055	17696	17727	17889	17822	17809
19	17898	18057	17699	17726	17890	17826	17810
20	17897	18055	17696	17727	17889	17822	17809
