ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	906	922	852	905	908	863	909
2	906	922	852	906	908	864	910
3	907	922	852	905	908	865	911
4	906	922	852	907	908	865	911
5	907	922	852	905	908	865	911
6	906	922	852	905	908	863	909
7	906	922	852	905	908	863	910
8	907	922	852	905	908	865	911
9	907	922	852	907	908	865	911
10	906	922	852	908	908	863	912
11	906	922	852	905	908	863	910
12	907	922	852	907	908	865	911
13	906	923	852	908	908	863	912
14	907	922	852	907	908	865	911
15	907	922	852	905	908	865	911
16	906	922	852	905	908	863	910
17	907	922	852	905	908	865	911
18	906	922	852	905	908	863	909
19	907	922	852	907	908	865	911
20	907	922	852	905	908	865	911
