ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	3897	3949	3817	3887	4006	3910	3987
2	3898	3949	3817	3887	4007	3910	3987
3	3898	3949	3817	3887	4007	3910	3987
4	3898	3949	3817	3887	4007	3910	3987
5	3898	3949	3817	3887	4008	3910	3987
6	3897	3949	3818	3887	4007	3910	3987
7	3898	3949	3817	3887	4007	3910	3987
8	3897	3949	3817	3887	4007	3911	3987
9	3897	3949	3817	3887	4007	3910	3987
10	3897	3949	3817	3887	4007	3910	3987
11	3898	3949	3817	3887	4007	3910	3987
12	3899	3949	3817	3887	4007	3910	3987
13	3898	3949	3817	3887	4007	3910	3987
14	3898	3949	3817	3887	4007	3910	3987
15	3898	3949	3817	3887	4007	3910	3987
16	3898	3949	3819	3887	4007	3910	3987
17	3898	3949	3817	3887	4007	3910	3987
18	3898	3949	3817	3887	4007	3910	3988
19	3897	3949	3817	3887	4007	3910	3987
20	3897	3949	3817	3887	4007	3910	3987
