ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	2986	3017	2869	2999	3037	2977	3037
2	2987	3018	2870	3000	3038	2978	3038
3	2986	3017	2869	2999	3037	2977	3037
4	2987	3018	2870	3000	3039	2979	3038
5	2986	3017	2869	2999	3037	2977	3037
6	2986	3017	2869	2999	3037	2977	3037
7	2987	3018	2870	3000	3039	2979	3038
8	2987	3018	2870	3000	3039	2979	3038
9	2988	3019	2871	2999	3040	2980	3039
10	2987	3018	2870	3000	3038	2979	3038
11	2987	3018	2870	3000	3038	2978	3038
12	2988	3019	2872	2999	3040	2980	3039
13	2987	3018	2870	3000	3039	2979	3038
14	2987	3018	2870	3000	3039	2979	3038
15	2986	3017	2869	2999	3037	2977	3037
16	2987	3018	2870	3000	3039	2979	3038
17	2986	3017	2869	2999	3037	2977	3037
18	2987	3018	2870	3000	3038	2978	3038
19	2986	3017	2869	2999	3037	2977	3037
20	2987	3018	2870	3000	3038	2979	3038
