ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	2252	2282	2177	2241	2285	2213	2252
2	2252	2283	2177	2241	2286	2214	2252
3	2252	2284	2178	2242	2287	2215	2252
4	2252	2282	2177	2241	2285	2213	2252
5	2252	2282	2177	2241	2285	2214	2252
6	2252	2282	2177	2241	2285	2216	2252
7	2252	2282	2177	2241	2285	2216	2252
8	2252	2282	2177	2241	2285	2213	2252
9	2252	2282	2177	2241	2285	2214	2252
10	2252	2283	2177	2241	2286	2214	2252
11	2252	2285	2178	2243	2288	2214	2252
12	2252	2282	2177	2241	2285	2213	2252
13	2252	2282	2177	2241	2285	2214	2252
14	2252	2282	2177	2241	2285	2213	2252
15	2252	2282	2177	2241	2285	2216	2252
16	2253	2286	2177	2244	2285	2214	2252
17	2252	2282	2177	2241	2285	2216	2252
18	2252	2282	2177	2241	2285	2213	2252
19	2252	2282	2177	2241	2285	2216	2252
20	2252	2282	2177	2241	2285	2216	2252
