ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	18065	18209	17857	17889	18042	17982	17962
2	18066	18209	17857	17889	18042	17982	17962
3	18067	18210	17857	17889	18042	17982	17962
4	18067	18209	17858	17890	18043	17982	17963
5	18067	18209	17858	17890	18043	17982	17963
6	18065	18209	17857	17889	18042	17982	17962
7	18067	18209	17858	17890	18043	17982	17963
8	18067	18209	17858	17890	18043	17982	17963
9	18067	18210	17857	17889	18042	17982	17962
10	18067	18209	17858	17890	18043	17982	17964
11	18067	18209	17858	17890	18043	17982	17963
12	18065	18211	17857	17889	18044	17982	17965
13	18067	18209	17858	17890	18045	17982	17963
14	18067	18209	17858	17890	18046	17982	17966
15	18067	18210	17857	17889	18042	17982	17962
16	18067	18209	17858	17890	18046	17982	17966
17	18067	18209	17858	17890	18043	17982	17964
18	18067	18209	17858	17891	18045	17982	17963
19	18067	18210	17857	17889	18042	17982	17962
20	18065	18209	17857	17889	18042	17982	17962
