ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	1203	1233	1157	1228	1233	1175	1219
2	1203	1233	1157	1228	1233	1175	1219
3	1203	1233	1157	1229	1234	1176	1220
4	1204	1233	1157	1230	1235	1177	1221
5	1203	1233	1157	1231	1233	1175	1219
6	1203	1233	1158	1232	1236	1178	1221
7	1203	1233	1158	1232	1236	1175	1219
8	1203	1233	1157	1228	1234	1176	1220
9	1203	1233	1157	1230	1235	1177	1221
10	1203	1233	1157	1228	1233	1175	1219
11	1204	1233	1157	1230	1235	1177	1221
12	1203	1233	1157	1228	1233	1175	1219
13	1203	1233	1157	1228	1233	1175	1219
14	1203	1233	1158	1233	1236	1175	1219
15	1203	1233	1157	1228	1233	1175	1219
16	1204	1233	1159	1230	1235	1177	1221
17	1203	1233	1157	1230	1235	1177	1221
18	1205	1233	1160	1230	1235	1177	1221
19	1203	1233	1157	1231	1233	1175	1219
20	1203	1233	1157	1230	1233	1175	1219
