ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	11770	11880	11686	11720	11786	11712	11804
2	11770	11880	11686	11720	11787	11713	11805
3	11770	11880	11686	11720	11786	11712	11804
4	11770	11880	11686	11720	11786	11712	11804
5	11770	11880	11686	11720	11786	11712	11804
6	11770	11880	11686	11720	11786	11712	11804
7	11770	11880	11686	11720	11788	11713	11804
8	11770	11880	11686	11720	11789	11712	11804
9	11770	11880	11686	11720	11787	11713	11805
10	11770	11880	11686	11720	11789	11714	11806
11	11770	11881	11686	11720	11789	11712	11804
12	11770	11880	11686	11720	11786	11712	11804
13	11771	11880	11686	11720	11787	11712	11804
14	11770	11880	11686	11720	11786	11712	11804
15	11770	11880	11686	11720	11790	11712	11804
16	11770	11880	11687	11720	11787	11713	11805
17	11770	11880	11686	11720	11786	11712	11804
18	11771	11880	11686	11720	11787	11712	11804
19	11770	11880	11686	11720	11786	11712	11804
20	11770	11880	11686	11720	11786	11712	11804
