ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	19498	19734	19330	19343	19540	19441	19435
2	19499	19734	19331	19344	19541	19441	19435
3	19499	19734	19331	19344	19540	19441	19435
4	19498	19734	19330	19343	19540	19441	19435
5	19499	19735	19331	19344	19542	19441	19436
6	19498	19734	19331	19343	19540	19441	19435
7	19499	19734	19331	19344	19540	19441	19437
8	19498	19734	19331	19343	19540	19441	19435
9	19499	19734	19331	19344	19540	19441	19435
10	19498	19734	19330	19343	19540	19441	19435
11	19500	19734	19331	19344	19540	19441	19435
12	19499	19734	19331	19344	19541	19441	19435
13	19498	19734	19330	19343	19540	19441	19435
14	19499	19734	19331	19344	19540	19441	19435
15	19498	19734	19331	19343	19540	19441	19435
16	19498	19734	19331	19343	19540	19441	19435
17	19499	19734	19331	19344	19540	19441	19435
18	19498	19736	19330	19343	19540	19441	19435
19	19499	19734	19331	19344	19540	19441	19435
20	19498	19734	19330	19343	19540	19441	19435
