ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	18378	18541	18176	18204	18385	18306	18298
2	18378	18541	18176	18204	18385	18306	18298
3	18378	18541	18177	18204	18386	18306	18298
4	18379	18542	18178	18204	18385	18306	18298
5	18378	18541	18176	18204	18386	18306	18298
6	18378	18541	18176	18205	18386	18306	18298
7	18378	18541	18176	18204	18386	18306	18298
8	18378	18541	18179	18204	18386	18306	18298
9	18379	18542	18178	18204	18387	18306	18298
10	18378	18541	18176	18204	18386	18306	18298
11	18378	18541	18176	18204	18386	18306	18298
12	18378	18541	18176	18204	18386	18306	18298
13	18379	18542	18178	18204	18385	18306	18298
14	18378	18541	18176	18204	18386	18306	18298
15	18378	18541	18179	18204	18386	18306	18298
16	18378	18541	18176	18204	18386	18306	18298
17	18379	18542	18178	18204	18385	18306	18298
18	18379	18542	18178	18204	18385	18306	18298
19	18378	18541	18176	18204	18386	18306	18298
20	18378	18541	18176	18204	18386	18306	18298
