ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	16543	16699	16384	16439	16541	16525	16534
2	16543	16699	16384	16439	16541	16525	16534
3	16543	16699	16384	16439	16541	16526	16534
4	16543	16699	16384	16439	16541	16526	16534
5	16543	16699	16384	16440	16541	16526	16534
6	16544	16699	16385	16439	16542	16525	16534
7	16544	16699	16385	16439	16542	16525	16534
8	16545	16699	16386	16439	16543	16527	16534
9	16543	16699	16384	16439	16541	16525	16534
10	16543	16699	16384	16439	16541	16525	16534
11	16543	16699	16384	16439	16541	16526	16534
12	16543	16699	16384	16439	16541	16525	16534
13	16546	16699	16386	16439	16543	16527	16534
14	16543	16699	16384	16439	16541	16526	16534
15	16544	16699	16385	16439	16544	16525	16534
16	16544	16699	16385	16439	16542	16525	16534
17	16543	16699	16384	16439	16541	16526	16534
18	16543	16699	16384	16439	16541	16526	16534
19	16544	16699	16384	16439	16541	16528	16534
20	16547	16699	16385	16439	16542	16525	16534
