ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	25727	25948	25626	25529	25751	25757	25668
2	25728	25949	25627	25529	25751	25757	25668
3	25727	25948	25626	25529	25751	25757	25668
4	25727	25948	25626	25529	25751	25757	25668
5	25727	25948	25626	25529	25751	25757	25669
6	25727	25948	25626	25529	25751	25757	25668
7	25727	25948	25626	25529	25751	25757	25669
8	25727	25948	25626	25529	25751	25757	25669
9	25727	25948	25626	25529	25751	25757	25668
10	25727	25948	25626	25529	25751	25757	25668
11	25727	25948	25626	25530	25751	25757	25668
12	25727	25948	25626	25529	25751	25757	25668
13	25727	25948	25626	25529	25751	25757	25669
14	25727	25948	25626	25529	25751	25757	25668
15	25729	25950	25626	25529	25752	25758	25670
16	25727	25948	25626	25529	25751	25757	25668
17	25727	25948	25626	25529	25751	25757	25669
18	25727	25948	25626	25529	25751	25757	25668
19	25727	25948	25626	25529	25751	25757	25668
20	25727	25948	25626	25529	25751	25757	25668
