ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	16520	16674	16361	16417	16515	16499	16513
2	16520	16675	16362	16417	16516	16499	16513
3	16520	16676	16363	16417	16515	16499	16513
4	16520	16674	16361	16417	16515	16499	16513
5	16520	16675	16362	16417	16516	16499	16513
6	16520	16677	16364	16418	16516	16499	16513
7	16520	16674	16361	16417	16515	16499	16513
8	16520	16674	16361	16417	16515	16499	16513
9	16520	16675	16361	16417	16517	16500	16513
10	16520	16675	16362	16417	16516	16499	16513
11	16520	16675	16362	16417	16516	16501	16513
12	16520	16676	16363	16417	16515	16502	16513
13	16520	16675	16361	16417	16518	16499	16514
14	16520	16675	16361	16417	16516	16499	16514
15	16520	16675	16362	16417	16516	16499	16513
16	16520	16675	16361	16417	16517	16499	16513
17	16520	16674	16361	16417	16515	16499	16513
18	16520	16677	16364	16418	16516	16499	16513
19	16520	16675	16361	16417	16516	16499	16514
20	16520	16674	16361	16417	16515	16499	16513
