ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	21465	21678	21350	21324	21543	21475	21466
2	21465	21679	21350	21324	21544	21475	21466
3	21465	21678	21350	21324	21543	21476	21466
4	21465	21678	21350	21324	21543	21477	21466
5	21465	21679	21350	21324	21544	21475	21466
6	21466	21680	21351	21324	21543	21478	21466
7	21465	21681	21350	21324	21543	21476	21466
8	21465	21678	21350	21324	21543	21475	21466
9	21465	21678	21350	21324	21545	21476	21466
10	21465	21682	21350	21325	21543	21476	21467
11	21466	21680	21352	21326	21543	21478	21466
12	21465	21678	21350	21324	21543	21477	21466
13	21465	21678	21350	21324	21543	21476	21466
14	21465	21680	21351	21327	21543	21479	21468
15	21465	21678	21350	21324	21545	21476	21466
16	21465	21683	21350	21324	21543	21476	21466
17	21465	21678	21350	21324	21543	21475	21466
18	21465	21682	21350	21324	21543	21476	21466
19	21465	21678	21350	21324	21543	21476	21466
20	21465	21678	21350	21324	21543	21476	21466
