ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	174401	174401	174401	174401	174401	174401	174401
2	174402	174402	174402	174402	174402	174402	174402
3	174403	174403	174403	174403	174403	174403	174403
4	174404	174404	174404	174404	174404	174404	174404
5	174405	174405	174405	174405	174405	174405	174405
6	174406	174406	174406	174406	174406	174406	174406
7	174407	174407	174407	174407	174407	174407	174407
8	174408	174408	174408	174408	174408	174408	174408
9	174409	174409	174409	174409	174409	174409	174409
10	174410	174410	174410	174410	174410	174410	174410
11	174411	174411	174411	174411	174411	174411	174411
12	174412	174412	174412	174412	174412	174412	174412
13	174413	174413	174413	174413	174413	174413	174413
14	174414	174414	174414	174414	174414	174414	174414
15	174415	174415	174415	174415	174415	174415	174415
16	174416	174416	174416	174416	174416	174416	174416
17	174417	174417	174417	174417	174417	174417	174417
18	174418	174418	174418	174418	174418	174418	174418
19	174419	174419	174419	174419	174419	174419	174419
20	174420	174420	174420	174420	174420	174420	174420
