ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	55881	55881	55881	55881	55881	55881	55881
2	55882	55882	55882	55882	55882	55882	55882
3	55883	55883	55883	55883	55883	55883	55883
4	55884	55884	55884	55884	55884	55884	55884
5	55885	55885	55885	55885	55885	55885	55885
6	55886	55886	55886	55886	55886	55886	55886
7	55887	55887	55887	55887	55887	55887	55887
8	55888	55888	55888	55888	55888	55888	55888
9	55889	55889	55889	55889	55889	55889	55889
10	55890	55890	55890	55890	55890	55890	55890
11	55891	55891	55891	55891	55891	55891	55891
12	55892	55892	55892	55892	55892	55892	55892
13	55893	55893	55893	55893	55893	55893	55893
14	55894	55894	55894	55894	55894	55894	55894
15	55895	55895	55895	55895	55895	55895	55895
16	55896	55896	55896	55896	55896	55896	55896
17	55897	55897	55897	55897	55897	55897	55897
18	55898	55898	55898	55898	55898	55898	55898
19	55899	55899	55899	55899	55899	55899	55899
20	55900	55900	55900	55900	55900	55900	55900
