ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	130101	130101	130101	130101	130101	130101	130101
2	130102	130102	130102	130102	130102	130102	130102
3	130103	130103	130103	130103	130103	130103	130103
4	130104	130104	130104	130104	130104	130104	130104
5	130105	130105	130105	130105	130105	130105	130105
6	130106	130106	130106	130106	130106	130106	130106
7	130107	130107	130107	130107	130107	130107	130107
8	130108	130108	130108	130108	130108	130108	130108
9	130109	130109	130109	130109	130109	130109	130109
10	130110	130110	130110	130110	130110	130110	130110
11	130111	130111	130111	130111	130111	130111	130111
12	130112	130112	130112	130112	130112	130112	130112
13	130113	130113	130113	130113	130113	130113	130113
14	130114	130114	130114	130114	130114	130114	130114
15	130115	130115	130115	130115	130115	130115	130115
16	130116	130116	130116	130116	130116	130116	130116
17	130117	130117	130117	130117	130117	130117	130117
18	130118	130118	130118	130118	130118	130118	130118
19	130119	130119	130119	130119	130119	130119	130119
20	130120	130120	130120	130120	130120	130120	130120
