ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	93401	93401	93401	93401	93401	93401	93401
2	93402	93402	93402	93402	93402	93402	93402
3	93403	93403	93403	93403	93403	93403	93403
4	93404	93404	93404	93404	93404	93404	93404
5	93405	93405	93405	93405	93405	93405	93405
6	93406	93406	93406	93406	93406	93406	93406
7	93407	93407	93407	93407	93407	93407	93407
8	93408	93408	93408	93408	93408	93408	93408
9	93409	93409	93409	93409	93409	93409	93409
10	93410	93410	93410	93410	93410	93410	93410
11	93411	93411	93411	93411	93411	93411	93411
12	93412	93412	93412	93412	93412	93412	93412
13	93413	93413	93413	93413	93413	93413	93413
14	93414	93414	93414	93414	93414	93414	93414
15	93415	93415	93415	93415	93415	93415	93415
16	93416	93416	93416	93416	93416	93416	93416
17	93417	93417	93417	93417	93417	93417	93417
18	93418	93418	93418	93418	93418	93418	93418
19	93419	93419	93419	93419	93419	93419	93419
20	93420	93420	93420	93420	93420	93420	93420
