ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	154141	154141	154141	154141	154141	154141	154141
2	154142	154142	154142	154142	154142	154142	154142
3	154143	154143	154143	154143	154143	154143	154143
4	154144	154144	154144	154144	154144	154144	154144
5	154145	154145	154145	154145	154145	154145	154145
6	154146	154146	154146	154146	154146	154146	154146
7	154147	154147	154147	154147	154147	154147	154147
8	154148	154148	154148	154148	154148	154148	154148
9	154149	154149	154149	154149	154149	154149	154149
10	154150	154150	154150	154150	154150	154150	154150
11	154151	154151	154151	154151	154151	154151	154151
12	154152	154152	154152	154152	154152	154152	154152
13	154153	154153	154153	154153	154153	154153	154153
14	154154	154154	154154	154154	154154	154154	154154
15	154155	154155	154155	154155	154155	154155	154155
16	154156	154156	154156	154156	154156	154156	154156
17	154157	154157	154157	154157	154157	154157	154157
18	154158	154158	154158	154158	154158	154158	154158
19	154159	154159	154159	154159	154159	154159	154159
20	154160	154160	154160	154160	154160	154160	154160
