ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	179821	179821	179821	179821	179821	179821	179821
2	179822	179822	179822	179822	179822	179822	179822
3	179823	179823	179823	179823	179823	179823	179823
4	179824	179824	179824	179824	179824	179824	179824
5	179825	179825	179825	179825	179825	179825	179825
6	179826	179826	179826	179826	179826	179826	179826
7	179827	179827	179827	179827	179827	179827	179827
8	179828	179828	179828	179828	179828	179828	179828
9	179829	179829	179829	179829	179829	179829	179829
10	179830	179830	179830	179830	179830	179830	179830
11	179831	179831	179831	179831	179831	179831	179831
12	179832	179832	179832	179832	179832	179832	179832
13	179833	179833	179833	179833	179833	179833	179833
14	179834	179834	179834	179834	179834	179834	179834
15	179835	179835	179835	179835	179835	179835	179835
16	179836	179836	179836	179836	179836	179836	179836
17	179837	179837	179837	179837	179837	179837	179837
18	179838	179838	179838	179838	179838	179838	179838
19	179839	179839	179839	179839	179839	179839	179839
20	179840	179840	179840	179840	179840	179840	179840
