ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	187321	187321	187321	187321	187321	187321	187321
2	187322	187322	187322	187322	187322	187322	187322
3	187323	187323	187323	187323	187323	187323	187323
4	187324	187324	187324	187324	187324	187324	187324
5	187325	187325	187325	187325	187325	187325	187325
6	187326	187326	187326	187326	187326	187326	187326
7	187327	187327	187327	187327	187327	187327	187327
8	187328	187328	187328	187328	187328	187328	187328
9	187329	187329	187329	187329	187329	187329	187329
10	187330	187330	187330	187330	187330	187330	187330
11	187331	187331	187331	187331	187331	187331	187331
12	187332	187332	187332	187332	187332	187332	187332
13	187333	187333	187333	187333	187333	187333	187333
14	187334	187334	187334	187334	187334	187334	187334
15	187335	187335	187335	187335	187335	187335	187335
16	187336	187336	187336	187336	187336	187336	187336
17	187337	187337	187337	187337	187337	187337	187337
18	187338	187338	187338	187338	187338	187338	187338
19	187339	187339	187339	187339	187339	187339	187339
20	187340	187340	187340	187340	187340	187340	187340
