ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	177601	177601	177601	177601	177601	177601	177601
2	177602	177602	177602	177602	177602	177602	177602
3	177603	177603	177603	177603	177603	177603	177603
4	177604	177604	177604	177604	177604	177604	177604
5	177605	177605	177605	177605	177605	177605	177605
6	177606	177606	177606	177606	177606	177606	177606
7	177607	177607	177607	177607	177607	177607	177607
8	177608	177608	177608	177608	177608	177608	177608
9	177609	177609	177609	177609	177609	177609	177609
10	177610	177610	177610	177610	177610	177610	177610
11	177611	177611	177611	177611	177611	177611	177611
12	177612	177612	177612	177612	177612	177612	177612
13	177613	177613	177613	177613	177613	177613	177613
14	177614	177614	177614	177614	177614	177614	177614
15	177615	177615	177615	177615	177615	177615	177615
16	177616	177616	177616	177616	177616	177616	177616
17	177617	177617	177617	177617	177617	177617	177617
18	177618	177618	177618	177618	177618	177618	177618
19	177619	177619	177619	177619	177619	177619	177619
20	177620	177620	177620	177620	177620	177620	177620
