ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	137521	137521	137521	137521	137521	137521	137521
2	137522	137522	137522	137522	137522	137522	137522
3	137523	137523	137523	137523	137523	137523	137523
4	137524	137524	137524	137524	137524	137524	137524
5	137525	137525	137525	137525	137525	137525	137525
6	137526	137526	137526	137526	137526	137526	137526
7	137527	137527	137527	137527	137527	137527	137527
8	137528	137528	137528	137528	137528	137528	137528
9	137529	137529	137529	137529	137529	137529	137529
10	137530	137530	137530	137530	137530	137530	137530
11	137531	137531	137531	137531	137531	137531	137531
12	137532	137532	137532	137532	137532	137532	137532
13	137533	137533	137533	137533	137533	137533	137533
14	137534	137534	137534	137534	137534	137534	137534
15	137535	137535	137535	137535	137535	137535	137535
16	137536	137536	137536	137536	137536	137536	137536
17	137537	137537	137537	137537	137537	137537	137537
18	137538	137538	137538	137538	137538	137538	137538
19	137539	137539	137539	137539	137539	137539	137539
20	137540	137540	137540	137540	137540	137540	137540
