ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	187421	187421	187421	187421	187421	187421	187421
2	187422	187422	187422	187422	187422	187422	187422
3	187423	187423	187423	187423	187423	187423	187423
4	187424	187424	187424	187424	187424	187424	187424
5	187425	187425	187425	187425	187425	187425	187425
6	187426	187426	187426	187426	187426	187426	187426
7	187427	187427	187427	187427	187427	187427	187427
8	187428	187428	187428	187428	187428	187428	187428
9	187429	187429	187429	187429	187429	187429	187429
10	187430	187430	187430	187430	187430	187430	187430
11	187431	187431	187431	187431	187431	187431	187431
12	187432	187432	187432	187432	187432	187432	187432
13	187433	187433	187433	187433	187433	187433	187433
14	187434	187434	187434	187434	187434	187434	187434
15	187435	187435	187435	187435	187435	187435	187435
16	187436	187436	187436	187436	187436	187436	187436
17	187437	187437	187437	187437	187437	187437	187437
18	187438	187438	187438	187438	187438	187438	187438
19	187439	187439	187439	187439	187439	187439	187439
20	187440	187440	187440	187440	187440	187440	187440
