ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	150221	150221	150221	150221	150221	150221	150221
2	150222	150222	150222	150222	150222	150222	150222
3	150223	150223	150223	150223	150223	150223	150223
4	150224	150224	150224	150224	150224	150224	150224
5	150225	150225	150225	150225	150225	150225	150225
6	150226	150226	150226	150226	150226	150226	150226
7	150227	150227	150227	150227	150227	150227	150227
8	150228	150228	150228	150228	150228	150228	150228
9	150229	150229	150229	150229	150229	150229	150229
10	150230	150230	150230	150230	150230	150230	150230
11	150231	150231	150231	150231	150231	150231	150231
12	150232	150232	150232	150232	150232	150232	150232
13	150233	150233	150233	150233	150233	150233	150233
14	150234	150234	150234	150234	150234	150234	150234
15	150235	150235	150235	150235	150235	150235	150235
16	150236	150236	150236	150236	150236	150236	150236
17	150237	150237	150237	150237	150237	150237	150237
18	150238	150238	150238	150238	150238	150238	150238
19	150239	150239	150239	150239	150239	150239	150239
20	150240	150240	150240	150240	150240	150240	150240
