ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	152201	152201	152201	152201	152201	152201	152201
2	152202	152202	152202	152202	152202	152202	152202
3	152203	152203	152203	152203	152203	152203	152203
4	152204	152204	152204	152204	152204	152204	152204
5	152205	152205	152205	152205	152205	152205	152205
6	152206	152206	152206	152206	152206	152206	152206
7	152207	152207	152207	152207	152207	152207	152207
8	152208	152208	152208	152208	152208	152208	152208
9	152209	152209	152209	152209	152209	152209	152209
10	152210	152210	152210	152210	152210	152210	152210
11	152211	152211	152211	152211	152211	152211	152211
12	152212	152212	152212	152212	152212	152212	152212
13	152213	152213	152213	152213	152213	152213	152213
14	152214	152214	152214	152214	152214	152214	152214
15	152215	152215	152215	152215	152215	152215	152215
16	152216	152216	152216	152216	152216	152216	152216
17	152217	152217	152217	152217	152217	152217	152217
18	152218	152218	152218	152218	152218	152218	152218
19	152219	152219	152219	152219	152219	152219	152219
20	152220	152220	152220	152220	152220	152220	152220
