ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	85841	85841	85841	85841	85841	85841	85841
2	85842	85842	85842	85842	85842	85842	85842
3	85843	85843	85843	85843	85843	85843	85843
4	85844	85844	85844	85844	85844	85844	85844
5	85845	85845	85845	85845	85845	85845	85845
6	85846	85846	85846	85846	85846	85846	85846
7	85847	85847	85847	85847	85847	85847	85847
8	85848	85848	85848	85848	85848	85848	85848
9	85849	85849	85849	85849	85849	85849	85849
10	85850	85850	85850	85850	85850	85850	85850
11	85851	85851	85851	85851	85851	85851	85851
12	85852	85852	85852	85852	85852	85852	85852
13	85853	85853	85853	85853	85853	85853	85853
14	85854	85854	85854	85854	85854	85854	85854
15	85855	85855	85855	85855	85855	85855	85855
16	85856	85856	85856	85856	85856	85856	85856
17	85857	85857	85857	85857	85857	85857	85857
18	85858	85858	85858	85858	85858	85858	85858
19	85859	85859	85859	85859	85859	85859	85859
20	85860	85860	85860	85860	85860	85860	85860
