ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	173421	173421	173421	173421	173421	173421	173421
2	173422	173422	173422	173422	173422	173422	173422
3	173423	173423	173423	173423	173423	173423	173423
4	173424	173424	173424	173424	173424	173424	173424
5	173425	173425	173425	173425	173425	173425	173425
6	173426	173426	173426	173426	173426	173426	173426
7	173427	173427	173427	173427	173427	173427	173427
8	173428	173428	173428	173428	173428	173428	173428
9	173429	173429	173429	173429	173429	173429	173429
10	173430	173430	173430	173430	173430	173430	173430
11	173431	173431	173431	173431	173431	173431	173431
12	173432	173432	173432	173432	173432	173432	173432
13	173433	173433	173433	173433	173433	173433	173433
14	173434	173434	173434	173434	173434	173434	173434
15	173435	173435	173435	173435	173435	173435	173435
16	173436	173436	173436	173436	173436	173436	173436
17	173437	173437	173437	173437	173437	173437	173437
18	173438	173438	173438	173438	173438	173438	173438
19	173439	173439	173439	173439	173439	173439	173439
20	173440	173440	173440	173440	173440	173440	173440
