ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	196741	196741	196741	196741	196741	196741	196741
2	196742	196742	196742	196742	196742	196742	196742
3	196743	196743	196743	196743	196743	196743	196743
4	196744	196744	196744	196744	196744	196744	196744
5	196745	196745	196745	196745	196745	196745	196745
6	196746	196746	196746	196746	196746	196746	196746
7	196747	196747	196747	196747	196747	196747	196747
8	196748	196748	196748	196748	196748	196748	196748
9	196749	196749	196749	196749	196749	196749	196749
10	196750	196750	196750	196750	196750	196750	196750
11	196751	196751	196751	196751	196751	196751	196751
12	196752	196752	196752	196752	196752	196752	196752
13	196753	196753	196753	196753	196753	196753	196753
14	196754	196754	196754	196754	196754	196754	196754
15	196755	196755	196755	196755	196755	196755	196755
16	196756	196756	196756	196756	196756	196756	196756
17	196757	196757	196757	196757	196757	196757	196757
18	196758	196758	196758	196758	196758	196758	196758
19	196759	196759	196759	196759	196759	196759	196759
20	196760	196760	196760	196760	196760	196760	196760
