ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	90381	90381	90381	90381	90381	90381	90381
2	90382	90382	90382	90382	90382	90382	90382
3	90383	90383	90383	90383	90383	90383	90383
4	90384	90384	90384	90384	90384	90384	90384
5	90385	90385	90385	90385	90385	90385	90385
6	90386	90386	90386	90386	90386	90386	90386
7	90387	90387	90387	90387	90387	90387	90387
8	90388	90388	90388	90388	90388	90388	90388
9	90389	90389	90389	90389	90389	90389	90389
10	90390	90390	90390	90390	90390	90390	90390
11	90391	90391	90391	90391	90391	90391	90391
12	90392	90392	90392	90392	90392	90392	90392
13	90393	90393	90393	90393	90393	90393	90393
14	90394	90394	90394	90394	90394	90394	90394
15	90395	90395	90395	90395	90395	90395	90395
16	90396	90396	90396	90396	90396	90396	90396
17	90397	90397	90397	90397	90397	90397	90397
18	90398	90398	90398	90398	90398	90398	90398
19	90399	90399	90399	90399	90399	90399	90399
20	90400	90400	90400	90400	90400	90400	90400
