ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	59341	59341	59341	59341	59341	59341	59341
2	59342	59342	59342	59342	59342	59342	59342
3	59343	59343	59343	59343	59343	59343	59343
4	59344	59344	59344	59344	59344	59344	59344
5	59345	59345	59345	59345	59345	59345	59345
6	59346	59346	59346	59346	59346	59346	59346
7	59347	59347	59347	59347	59347	59347	59347
8	59348	59348	59348	59348	59348	59348	59348
9	59349	59349	59349	59349	59349	59349	59349
10	59350	59350	59350	59350	59350	59350	59350
11	59351	59351	59351	59351	59351	59351	59351
12	59352	59352	59352	59352	59352	59352	59352
13	59353	59353	59353	59353	59353	59353	59353
14	59354	59354	59354	59354	59354	59354	59354
15	59355	59355	59355	59355	59355	59355	59355
16	59356	59356	59356	59356	59356	59356	59356
17	59357	59357	59357	59357	59357	59357	59357
18	59358	59358	59358	59358	59358	59358	59358
19	59359	59359	59359	59359	59359	59359	59359
20	59360	59360	59360	59360	59360	59360	59360
