ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	27021	27021	27021	27021	27021	27021	27021
2	27022	27022	27022	27022	27022	27022	27022
3	27023	27023	27023	27023	27023	27023	27023
4	27024	27024	27024	27024	27024	27024	27024
5	27025	27025	27025	27025	27025	27025	27025
6	27026	27026	27026	27026	27026	27026	27026
7	27027	27027	27027	27027	27027	27027	27027
8	27028	27028	27028	27028	27028	27028	27028
9	27029	27029	27029	27029	27029	27029	27029
10	27030	27030	27030	27030	27030	27030	27030
11	27031	27031	27031	27031	27031	27031	27031
12	27032	27032	27032	27032	27032	27032	27032
13	27033	27033	27033	27033	27033	27033	27033
14	27034	27034	27034	27034	27034	27034	27034
15	27035	27035	27035	27035	27035	27035	27035
16	27036	27036	27036	27036	27036	27036	27036
17	27037	27037	27037	27037	27037	27037	27037
18	27038	27038	27038	27038	27038	27038	27038
19	27039	27039	27039	27039	27039	27039	27039
20	27040	27040	27040	27040	27040	27040	27040
