ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	196781	196781	196781	196781	196781	196781	196781
2	196782	196782	196782	196782	196782	196782	196782
3	196783	196783	196783	196783	196783	196783	196783
4	196784	196784	196784	196784	196784	196784	196784
5	196785	196785	196785	196785	196785	196785	196785
6	196786	196786	196786	196786	196786	196786	196786
7	196787	196787	196787	196787	196787	196787	196787
8	196788	196788	196788	196788	196788	196788	196788
9	196789	196789	196789	196789	196789	196789	196789
10	196790	196790	196790	196790	196790	196790	196790
11	196791	196791	196791	196791	196791	196791	196791
12	196792	196792	196792	196792	196792	196792	196792
13	196793	196793	196793	196793	196793	196793	196793
14	196794	196794	196794	196794	196794	196794	196794
15	196795	196795	196795	196795	196795	196795	196795
16	196796	196796	196796	196796	196796	196796	196796
17	196797	196797	196797	196797	196797	196797	196797
18	196798	196798	196798	196798	196798	196798	196798
19	196799	196799	196799	196799	196799	196799	196799
20	196800	196800	196800	196800	196800	196800	196800
