ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	41141	41141	41141	41141	41141	41141	41141
2	41142	41142	41142	41142	41142	41142	41142
3	41143	41143	41143	41143	41143	41143	41143
4	41144	41144	41144	41144	41144	41144	41144
5	41145	41145	41145	41145	41145	41145	41145
6	41146	41146	41146	41146	41146	41146	41146
7	41147	41147	41147	41147	41147	41147	41147
8	41148	41148	41148	41148	41148	41148	41148
9	41149	41149	41149	41149	41149	41149	41149
10	41150	41150	41150	41150	41150	41150	41150
11	41151	41151	41151	41151	41151	41151	41151
12	41152	41152	41152	41152	41152	41152	41152
13	41153	41153	41153	41153	41153	41153	41153
14	41154	41154	41154	41154	41154	41154	41154
15	41155	41155	41155	41155	41155	41155	41155
16	41156	41156	41156	41156	41156	41156	41156
17	41157	41157	41157	41157	41157	41157	41157
18	41158	41158	41158	41158	41158	41158	41158
19	41159	41159	41159	41159	41159	41159	41159
20	41160	41160	41160	41160	41160	41160	41160
