ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	100901	100901	100901	100901	100901	100901	100901
2	100902	100902	100902	100902	100902	100902	100902
3	100903	100903	100903	100903	100903	100903	100903
4	100904	100904	100904	100904	100904	100904	100904
5	100905	100905	100905	100905	100905	100905	100905
6	100906	100906	100906	100906	100906	100906	100906
7	100907	100907	100907	100907	100907	100907	100907
8	100908	100908	100908	100908	100908	100908	100908
9	100909	100909	100909	100909	100909	100909	100909
10	100910	100910	100910	100910	100910	100910	100910
11	100911	100911	100911	100911	100911	100911	100911
12	100912	100912	100912	100912	100912	100912	100912
13	100913	100913	100913	100913	100913	100913	100913
14	100914	100914	100914	100914	100914	100914	100914
15	100915	100915	100915	100915	100915	100915	100915
16	100916	100916	100916	100916	100916	100916	100916
17	100917	100917	100917	100917	100917	100917	100917
18	100918	100918	100918	100918	100918	100918	100918
19	100919	100919	100919	100919	100919	100919	100919
20	100920	100920	100920	100920	100920	100920	100920
