ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	118981	118981	118981	118981	118981	118981	118981
2	118982	118982	118982	118982	118982	118982	118982
3	118983	118983	118983	118983	118983	118983	118983
4	118984	118984	118984	118984	118984	118984	118984
5	118985	118985	118985	118985	118985	118985	118985
6	118986	118986	118986	118986	118986	118986	118986
7	118987	118987	118987	118987	118987	118987	118987
8	118988	118988	118988	118988	118988	118988	118988
9	118989	118989	118989	118989	118989	118989	118989
10	118990	118990	118990	118990	118990	118990	118990
11	118991	118991	118991	118991	118991	118991	118991
12	118992	118992	118992	118992	118992	118992	118992
13	118993	118993	118993	118993	118993	118993	118993
14	118994	118994	118994	118994	118994	118994	118994
15	118995	118995	118995	118995	118995	118995	118995
16	118996	118996	118996	118996	118996	118996	118996
17	118997	118997	118997	118997	118997	118997	118997
18	118998	118998	118998	118998	118998	118998	118998
19	118999	118999	118999	118999	118999	118999	118999
20	119000	119000	119000	119000	119000	119000	119000
