ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	96221	96221	96221	96221	96221	96221	96221
2	96222	96222	96222	96222	96222	96222	96222
3	96223	96223	96223	96223	96223	96223	96223
4	96224	96224	96224	96224	96224	96224	96224
5	96225	96225	96225	96225	96225	96225	96225
6	96226	96226	96226	96226	96226	96226	96226
7	96227	96227	96227	96227	96227	96227	96227
8	96228	96228	96228	96228	96228	96228	96228
9	96229	96229	96229	96229	96229	96229	96229
10	96230	96230	96230	96230	96230	96230	96230
11	96231	96231	96231	96231	96231	96231	96231
12	96232	96232	96232	96232	96232	96232	96232
13	96233	96233	96233	96233	96233	96233	96233
14	96234	96234	96234	96234	96234	96234	96234
15	96235	96235	96235	96235	96235	96235	96235
16	96236	96236	96236	96236	96236	96236	96236
17	96237	96237	96237	96237	96237	96237	96237
18	96238	96238	96238	96238	96238	96238	96238
19	96239	96239	96239	96239	96239	96239	96239
20	96240	96240	96240	96240	96240	96240	96240
