ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	12741	12741	12741	12741	12741	12741	12741
2	12742	12742	12742	12742	12742	12742	12742
3	12743	12743	12743	12743	12743	12743	12743
4	12744	12744	12744	12744	12744	12744	12744
5	12745	12745	12745	12745	12745	12745	12745
6	12746	12746	12746	12746	12746	12746	12746
7	12747	12747	12747	12747	12747	12747	12747
8	12748	12748	12748	12748	12748	12748	12748
9	12749	12749	12749	12749	12749	12749	12749
10	12750	12750	12750	12750	12750	12750	12750
11	12751	12751	12751	12751	12751	12751	12751
12	12752	12752	12752	12752	12752	12752	12752
13	12753	12753	12753	12753	12753	12753	12753
14	12754	12754	12754	12754	12754	12754	12754
15	12755	12755	12755	12755	12755	12755	12755
16	12756	12756	12756	12756	12756	12756	12756
17	12757	12757	12757	12757	12757	12757	12757
18	12758	12758	12758	12758	12758	12758	12758
19	12759	12759	12759	12759	12759	12759	12759
20	12760	12760	12760	12760	12760	12760	12760
