ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	87361	87361	87361	87361	87361	87361	87361
2	87362	87362	87362	87362	87362	87362	87362
3	87363	87363	87363	87363	87363	87363	87363
4	87364	87364	87364	87364	87364	87364	87364
5	87365	87365	87365	87365	87365	87365	87365
6	87366	87366	87366	87366	87366	87366	87366
7	87367	87367	87367	87367	87367	87367	87367
8	87368	87368	87368	87368	87368	87368	87368
9	87369	87369	87369	87369	87369	87369	87369
10	87370	87370	87370	87370	87370	87370	87370
11	87371	87371	87371	87371	87371	87371	87371
12	87372	87372	87372	87372	87372	87372	87372
13	87373	87373	87373	87373	87373	87373	87373
14	87374	87374	87374	87374	87374	87374	87374
15	87375	87375	87375	87375	87375	87375	87375
16	87376	87376	87376	87376	87376	87376	87376
17	87377	87377	87377	87377	87377	87377	87377
18	87378	87378	87378	87378	87378	87378	87378
19	87379	87379	87379	87379	87379	87379	87379
20	87380	87380	87380	87380	87380	87380	87380
