ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	66661	66661	66661	66661	66661	66661	66661
2	66662	66662	66662	66662	66662	66662	66662
3	66663	66663	66663	66663	66663	66663	66663
4	66664	66664	66664	66664	66664	66664	66664
5	66665	66665	66665	66665	66665	66665	66665
6	66666	66666	66666	66666	66666	66666	66666
7	66667	66667	66667	66667	66667	66667	66667
8	66668	66668	66668	66668	66668	66668	66668
9	66669	66669	66669	66669	66669	66669	66669
10	66670	66670	66670	66670	66670	66670	66670
11	66671	66671	66671	66671	66671	66671	66671
12	66672	66672	66672	66672	66672	66672	66672
13	66673	66673	66673	66673	66673	66673	66673
14	66674	66674	66674	66674	66674	66674	66674
15	66675	66675	66675	66675	66675	66675	66675
16	66676	66676	66676	66676	66676	66676	66676
17	66677	66677	66677	66677	66677	66677	66677
18	66678	66678	66678	66678	66678	66678	66678
19	66679	66679	66679	66679	66679	66679	66679
20	66680	66680	66680	66680	66680	66680	66680
