ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	161601	161601	161601	161601	161601	161601	161601
2	161602	161602	161602	161602	161602	161602	161602
3	161603	161603	161603	161603	161603	161603	161603
4	161604	161604	161604	161604	161604	161604	161604
5	161605	161605	161605	161605	161605	161605	161605
6	161606	161606	161606	161606	161606	161606	161606
7	161607	161607	161607	161607	161607	161607	161607
8	161608	161608	161608	161608	161608	161608	161608
9	161609	161609	161609	161609	161609	161609	161609
10	161610	161610	161610	161610	161610	161610	161610
11	161611	161611	161611	161611	161611	161611	161611
12	161612	161612	161612	161612	161612	161612	161612
13	161613	161613	161613	161613	161613	161613	161613
14	161614	161614	161614	161614	161614	161614	161614
15	161615	161615	161615	161615	161615	161615	161615
16	161616	161616	161616	161616	161616	161616	161616
17	161617	161617	161617	161617	161617	161617	161617
18	161618	161618	161618	161618	161618	161618	161618
19	161619	161619	161619	161619	161619	161619	161619
20	161620	161620	161620	161620	161620	161620	161620
