ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	175081	175081	175081	175081	175081	175081	175081
2	175082	175082	175082	175082	175082	175082	175082
3	175083	175083	175083	175083	175083	175083	175083
4	175084	175084	175084	175084	175084	175084	175084
5	175085	175085	175085	175085	175085	175085	175085
6	175086	175086	175086	175086	175086	175086	175086
7	175087	175087	175087	175087	175087	175087	175087
8	175088	175088	175088	175088	175088	175088	175088
9	175089	175089	175089	175089	175089	175089	175089
10	175090	175090	175090	175090	175090	175090	175090
11	175091	175091	175091	175091	175091	175091	175091
12	175092	175092	175092	175092	175092	175092	175092
13	175093	175093	175093	175093	175093	175093	175093
14	175094	175094	175094	175094	175094	175094	175094
15	175095	175095	175095	175095	175095	175095	175095
16	175096	175096	175096	175096	175096	175096	175096
17	175097	175097	175097	175097	175097	175097	175097
18	175098	175098	175098	175098	175098	175098	175098
19	175099	175099	175099	175099	175099	175099	175099
20	175100	175100	175100	175100	175100	175100	175100
